ablation,arrival_count,average_communication_delay_s,average_end_to_end_delay_s,average_energy_j,average_reward_per_request,average_slot_crossings,bandit_action_count,bandit_updated,epoch,execution_agent,failure_count,feasible_count,p95_end_to_end_delay_s,processed_request_count,request_count,route_estimate_cache_hits,route_estimate_cache_misses,route_mode_local_count,route_mode_min_cost_max_flow_count,routing_precomputed_nodes,routing_precomputed_slots,routing_route_result_hits,routing_route_result_misses,routing_shortest_path_hits,routing_shortest_path_misses,seed,service_routing_strategy,slot_duration_s,slot_mod,slot_start_time_s,success_rate,task_completion_rate,total_reward
sc_nfv,8,1.6425089565808688,37.46634322214186,1574.964620400303,-15.931516061096925,0.1506849315068493,0,False,512,SCNFVChainingOrbitExecutionAgent,0,8,65.84319085385869,8,8,48364,498431,3,70,180,606,21334,499218,0,0,44,min_cost_max_flow,10.0,511,5110.0,1.0,1.0,-127.4521284887754
sc_nfv,2,1.679252219188811,25.654504574176826,1119.5128392166794,-10.933509533200738,0.08333333333333333,0,False,513,SCNFVChainingOrbitExecutionAgent,0,2,28.75419121089999,2,2,48389,498770,,12,180,606,21346,499557,0,0,44,min_cost_max_flow,10.0,512,5120.0,1.0,1.0,-21.867019066401475
sc_nfv,6,1.7981331178222197,46.78853379346159,1979.452771710564,-19.903085180410972,0.19642857142857142,0,False,514,SCNFVChainingOrbitExecutionAgent,0,6,87.30729807460375,6,6,48543,500007,1,55,180,606,21399,500797,0,0,44,min_cost_max_flow,10.0,513,5130.0,1.0,1.0,-119.41851108246584
sc_nfv,7,1.8884097172373384,39.86026431036966,1602.1262850974872,-16.905381495206356,0.1791044776119403,0,False,515,SCNFVChainingOrbitExecutionAgent,0,7,72.01381562133702,7,7,48658,501593,4,63,180,606,21466,502383,0,0,44,min_cost_max_flow,10.0,514,5140.0,1.0,1.0,-118.3376704664445
sc_nfv,4,1.4135236471288788,22.37512017881454,1046.982073369258,-9.578237315547371,0,0,False,516,SCNFVChainingOrbitExecutionAgent,0,4,24.921619248425486,4,4,48735,502230,,24,180,606,21489,503021,0,0,44,min_cost_max_flow,10.0,515,5150.0,1.0,1.0,-38.312949262189484
sc_nfv,5,1.5523560687529425,38.66318288831771,1645.8884469142747,-16.45280622347565,0.12,0,False,517,SCNFVChainingOrbitExecutionAgent,0,5,55.14562161087815,5,5,48819,503416,1,49,180,606,21539,504207,0,0,44,min_cost_max_flow,10.0,516,5160.0,1.0,1.0,-82.26403111737825
sc_nfv,4,1.6844483702051758,42.694440840493144,1756.487927498531,-18.131669092696374,0.20512820512820512,0,False,518,SCNFVChainingOrbitExecutionAgent,0,4,86.48238981877967,4,4,48880,504311,,39,180,606,21578,505102,0,0,44,min_cost_max_flow,10.0,517,5170.0,1.0,1.0,-72.5266763707855
sc_nfv,4,1.792128743754394,29.673023073142303,1126.5417171758272,-12.545134259562419,0.06896551724137931,0,False,519,SCNFVChainingOrbitExecutionAgent,0,4,56.4699886126682,4,4,48927,505104,,29,180,606,21607,505895,0,0,44,min_cost_max_flow,10.0,518,5180.0,1.0,1.0,-50.180537038249675
sc_nfv,3,1.3831685191457512,38.034240875737545,1671.6400186584265,-16.216680361490077,0.03571428571428571,4,True,520,SCNFVChainingOrbitExecutionAgent,0,3,58.19210734700209,3,3,48978,505762,,28,180,606,21635,506557,0,0,44,min_cost_max_flow,10.0,519,5190.0,1.0,1.0,-48.65004108447023
sc_nfv,4,1.5012309438118336,50.39498326352896,2221.763576284913,-21.491051451182532,0.18181818181818182,0,False,521,SCNFVChainingOrbitExecutionAgent,0,4,66.74055679132653,4,4,49056,506737,1,43,180,606,21679,507532,0,0,44,min_cost_max_flow,10.0,520,5200.0,1.0,1.0,-85.96420580473013
sc_nfv,7,1.4141332604455799,35.32689943179009,1580.2639471242758,-15.0789181409906,0.10526315789473684,0,False,522,SCNFVChainingOrbitExecutionAgent,0,7,57.5644655043443,7,7,49178,508168,,57,180,606,21736,508963,0,0,44,min_cost_max_flow,10.0,521,5210.0,1.0,1.0,-105.55242698693421
sc_nfv,8,1.7397344229176297,39.508435021359446,1698.503391414298,-16.82247604339236,0.19117647058823528,0,False,523,SCNFVChainingOrbitExecutionAgent,0,8,57.231452140835245,8,8,49299,509878,3,65,180,606,21804,510673,0,0,44,min_cost_max_flow,10.0,522,5220.0,1.0,1.0,-134.57980834713888
sc_nfv,3,1.6771981502026947,28.04989062995598,1082.6115792173482,-11.8695231995128,0.21739130434782608,0,False,524,SCNFVChainingOrbitExecutionAgent,0,3,37.50156090937526,3,3,49342,510461,,23,180,606,21827,511256,0,0,44,min_cost_max_flow,10.0,523,5230.0,1.0,1.0,-35.6085695985384
sc_nfv,11,1.5687307628231106,44.55503489996177,2028.1908593774385,-19.038928475611172,0.12264150943396226,0,False,525,SCNFVChainingOrbitExecutionAgent,0,11,83.70623338671976,11,11,49596,512952,9,97,180,606,21931,513749,0,0,44,min_cost_max_flow,10.0,524,5240.0,1.0,1.0,-209.4282132317229
sc_nfv,1,1.428065505447762,91.43559586486481,4314.923758106776,-39.163192600809985,0.125,0,False,526,SCNFVChainingOrbitExecutionAgent,0,1,91.43559586486481,1,1,49626,513268,,16,180,606,21947,514065,0,0,44,min_cost_max_flow,10.0,525,5250.0,1.0,1.0,-39.163192600809985
sc_nfv,1,1.4489459667621531,92.7866365660866,4342.110105185307,-39.71992068954583,0.125,0,False,527,SCNFVChainingOrbitExecutionAgent,0,1,92.7866365660866,1,1,49651,513585,,16,180,606,21963,514382,0,0,44,min_cost_max_flow,10.0,526,5260.0,1.0,1.0,-39.71992068954583
sc_nfv,2,0.9101811700571406,32.407788966206226,1637.7895190673569,-13.945789297922905,0.045454545454545456,0,False,528,SCNFVChainingOrbitExecutionAgent,0,2,32.75957077152634,2,2,49765,514017,6,16,180,606,21980,514819,0,0,44,min_cost_max_flow,10.0,527,5270.0,1.0,1.0,-27.89157859584581
sc_nfv,4,1.4372416518800837,36.48151753296088,1646.2115767133587,-15.580333959212368,0.1724137931034483,0,False,529,SCNFVChainingOrbitExecutionAgent,0,4,52.47537692051628,4,4,49817,514768,,29,180,606,22009,515570,0,0,44,min_cost_max_flow,10.0,528,5280.0,1.0,1.0,-62.32133583684947
sc_nfv,6,2.0619273880078333,46.990623824130886,1703.4540188175206,-19.81832194094287,0.1267605633802817,4,True,530,SCNFVChainingOrbitExecutionAgent,0,6,67.30425355751868,6,6,50365,515938,,71,180,606,22076,516748,0,0,44,min_cost_max_flow,10.0,529,5290.0,1.0,1.0,-118.90993164565721
sc_nfv,6,1.6736908274278417,38.36481122866007,1549.5807089127004,-16.275672916811647,0.14285714285714285,0,False,531,SCNFVChainingOrbitExecutionAgent,0,6,63.82286498537633,6,6,50464,517265,3,53,180,606,22132,518075,0,0,44,min_cost_max_flow,10.0,530,5300.0,1.0,1.0,-97.65403750086989
sc_nfv,12,1.910212750381802,48.88915988795558,1913.97365947252,-20.704048150865745,0.2196969696969697,0,False,532,SCNFVChainingOrbitExecutionAgent,0,12,75.73481553074544,12,12,51000,519914,1,131,180,606,22264,520724,0,0,44,min_cost_max_flow,10.0,531,5310.0,1.0,1.0,-248.44857781038894
sc_nfv,6,1.7701370169472783,36.5372712160447,1455.6420501215814,-15.48829371649083,0.11764705882352941,0,False,533,SCNFVChainingOrbitExecutionAgent,0,6,58.67091429550783,6,6,51223,521033,1,50,180,606,22310,521848,0,0,44,min_cost_max_flow,10.0,532,5320.0,1.0,1.0,-92.92976229894498
sc_nfv,2,1.4475490938095226,41.27525758163074,1739.1143658926333,-17.553571652187877,0.13636363636363635,0,False,534,SCNFVChainingOrbitExecutionAgent,0,2,57.41438775966708,2,2,51256,521512,1,21,180,606,22332,522327,0,0,44,min_cost_max_flow,10.0,533,5330.0,1.0,1.0,-35.107143304375754
sc_nfv,4,1.3678039903715813,26.216562982854384,1116.9106812067178,-11.156771601865785,0.06896551724137931,0,False,535,SCNFVChainingOrbitExecutionAgent,0,4,48.1252859316246,4,4,51312,522260,2,27,180,606,22361,523075,0,0,44,min_cost_max_flow,10.0,534,5340.0,1.0,1.0,-44.62708640746314
sc_nfv,6,1.627733018783892,41.85961516489912,1740.9354587525515,-17.78840734121118,0.16393442622950818,0,False,536,SCNFVChainingOrbitExecutionAgent,0,6,60.78406313083542,6,6,51428,523699,4,57,180,606,22422,524514,0,0,44,min_cost_max_flow,10.0,535,5350.0,1.0,1.0,-106.73044404726707
sc_nfv,4,1.742607549509709,26.180237535930246,1068.5371168401412,-11.113217284476184,0.08333333333333333,0,False,537,SCNFVChainingOrbitExecutionAgent,0,4,27.074171977531478,4,4,51526,524314,1,23,180,606,22441,525134,0,0,44,min_cost_max_flow,10.0,536,5360.0,1.0,1.0,-44.452869137904734
sc_nfv,7,2.3204377522964443,38.60244423311659,1421.1194677221738,-16.29364937387994,0.19230769230769232,0,False,538,SCNFVChainingOrbitExecutionAgent,0,7,49.9609772073145,7,7,51632,525626,1,51,180,606,22492,526447,0,0,44,min_cost_max_flow,10.0,537,5370.0,1.0,1.0,-114.0555456171596
sc_nfv,3,1.943061764748324,60.13305712109044,2492.877266558776,-25.54894920837144,0.23684210526315788,0,False,539,SCNFVChainingOrbitExecutionAgent,0,3,76.13069869851915,3,3,51709,526458,,38,180,606,22530,527279,0,0,44,min_cost_max_flow,10.0,538,5380.0,1.0,1.0,-76.64684762511432
sc_nfv,4,1.4945872602682921,33.404288558221424,1529.180472149547,-14.279223706578298,0.06896551724137931,4,True,540,SCNFVChainingOrbitExecutionAgent,0,4,49.91328316596173,4,4,51762,527198,,29,180,606,22559,528023,0,0,44,min_cost_max_flow,10.0,539,5390.0,1.0,1.0,-57.11689482631319
sc_nfv,7,1.6938699570273863,45.614587747867,1900.5410651795069,-19.386159738254502,0.208955223880597,0,False,541,SCNFVChainingOrbitExecutionAgent,0,7,91.87243840738029,7,7,51875,528779,1,66,180,606,22626,529604,0,0,44,min_cost_max_flow,10.0,540,5400.0,1.0,1.0,-135.70311816778153
sc_nfv,6,1.2268253565128802,44.28681205549992,2058.219056660264,-18.949656256196132,0.09090909090909091,0,False,542,SCNFVChainingOrbitExecutionAgent,0,6,84.33039084107168,6,6,51986,530267,12,54,180,606,22692,531092,0,0,44,min_cost_max_flow,10.0,541,5410.0,1.0,1.0,-113.69793753717678
sc_nfv,7,1.673749139231852,45.23888940777878,1978.8634842557217,-19.282873853664942,0.13432835820895522,0,False,543,SCNFVChainingOrbitExecutionAgent,0,7,67.1723927697185,7,7,52204,531811,6,61,180,606,22753,532642,0,0,44,min_cost_max_flow,10.0,542,5420.0,1.0,1.0,-134.9801169756546
sc_nfv,3,1.6990365507238039,42.29164609914915,1680.5248792878322,-17.92497336723236,0.14285714285714285,0,False,544,SCNFVChainingOrbitExecutionAgent,0,3,76.94738499772302,3,3,52250,532476,,28,180,606,22781,533307,0,0,44,min_cost_max_flow,10.0,543,5430.0,1.0,1.0,-53.774920101697084
sc_nfv,4,1.6032898368143453,28.520358723549634,1233.504182667059,-12.148245999020089,0.125,0,False,545,SCNFVChainingOrbitExecutionAgent,0,4,36.96641821287358,4,4,52290,533134,,24,180,606,22805,533965,0,0,44,min_cost_max_flow,10.0,544,5440.0,1.0,1.0,-48.592983996080356
sc_nfv,5,1.412062823823544,42.54083463518873,1969.6014843868993,-18.198094744707635,0.13333333333333333,0,False,546,SCNFVChainingOrbitExecutionAgent,0,5,56.62567338113786,5,5,52375,534218,3,42,180,606,22850,535049,0,0,44,min_cost_max_flow,10.0,545,5450.0,1.0,1.0,-90.99047372353817
sc_nfv,4,1.8096800893417355,42.52299384054959,1704.3320656248295,-18.031796775594735,0.20512820512820512,0,False,547,SCNFVChainingOrbitExecutionAgent,0,4,66.53753351968953,4,4,52568,535035,,39,180,606,22885,535870,0,0,44,min_cost_max_flow,10.0,546,5460.0,1.0,1.0,-72.12718710237894
sc_nfv,5,1.6234858385312236,33.8316279293389,1399.7952173373442,-14.372528302137969,0.15,0,False,548,SCNFVChainingOrbitExecutionAgent,0,5,43.957539472230565,5,5,52637,536043,1,39,180,606,22925,536878,0,0,44,min_cost_max_flow,10.0,547,5470.0,1.0,1.0,-71.86264151068984
sc_nfv,6,1.4654566081617628,43.402924082010486,1988.4193798308206,-18.554221260702686,0.125,0,False,549,SCNFVChainingOrbitExecutionAgent,0,6,68.70208927820022,6,6,52742,537366,2,54,180,606,22981,538201,0,0,44,min_cost_max_flow,10.0,548,5480.0,1.0,1.0,-111.32532756421612
sc_nfv,4,1.8689669834632532,44.929724244535464,1746.0626919587603,-19.019527312989442,0.23076923076923078,4,True,550,SCNFVChainingOrbitExecutionAgent,0,4,70.16446962951068,4,4,52815,538279,,39,180,606,23020,539118,0,0,44,min_cost_max_flow,10.0,549,5490.0,1.0,1.0,-76.07810925195777
sc_nfv,5,1.9680813737371863,27.562406552447463,955.2385728393854,-11.598105764682618,0.17142857142857143,0,False,551,SCNFVChainingOrbitExecutionAgent,0,5,31.553102287050024,5,5,52923,539144,2,33,180,606,23052,539986,0,0,44,min_cost_max_flow,10.0,550,5500.0,1.0,1.0,-57.99052882341309
sc_nfv,5,1.5218361890865377,55.630899722343564,2427.8136269233805,-23.709048065091455,0.12727272727272726,0,False,552,SCNFVChainingOrbitExecutionAgent,0,5,91.32143582175559,5,5,53024,540368,1,54,180,606,23107,541210,0,0,44,min_cost_max_flow,10.0,551,5510.0,1.0,1.0,-118.54524032545727
sc_nfv,1,1.739903105354477,44.91232708425105,1799.2575127547102,-19.044485341353244,0.18181818181818182,0,False,553,SCNFVChainingOrbitExecutionAgent,0,1,44.91232708425105,1,1,53044,540609,1,10,180,606,23118,541451,0,0,44,min_cost_max_flow,10.0,552,5520.0,1.0,1.0,-19.044485341353244
sc_nfv,3,2.0501772752598733,32.59455336176628,1161.6684582322403,-13.734822419645857,0.2608695652173913,0,False,554,SCNFVChainingOrbitExecutionAgent,0,3,53.65201888656429,3,3,53079,541189,,23,180,606,23141,542031,0,0,44,min_cost_max_flow,10.0,553,5530.0,1.0,1.0,-41.20446725893757
sc_nfv,6,1.2843313854903369,41.708505237236444,1957.2633596332298,-17.857760110674516,0.19642857142857142,0,False,555,SCNFVChainingOrbitExecutionAgent,0,6,81.01937284816358,6,6,53168,542492,6,50,180,606,23197,543334,0,0,44,min_cost_max_flow,10.0,554,5540.0,1.0,1.0,-107.1465606640471
sc_nfv,8,1.364687754271627,52.748141372986424,2380.9751516969986,-22.52784164021277,0.09090909090909091,0,False,556,SCNFVChainingOrbitExecutionAgent,0,8,87.35526453739385,8,8,53438,544288,6,82,180,606,23280,545135,0,0,44,min_cost_max_flow,10.0,555,5550.0,1.0,1.0,-180.22273312170216
sc_nfv,3,1.5978934990096907,21.399896191894793,824.9186807536995,-9.054909685210136,0.2222222222222222,0,False,557,SCNFVChainingOrbitExecutionAgent,0,3,23.563676291794764,3,3,53469,544784,,18,180,606,23298,545631,0,0,44,min_cost_max_flow,10.0,556,5560.0,1.0,1.0,-27.16472905563041
sc_nfv,2,1.6028402826943668,47.167093686143744,1996.1033834053153,-20.064499504500688,0.13636363636363635,0,False,558,SCNFVChainingOrbitExecutionAgent,0,2,49.95305657114568,2,2,53508,545290,3,19,180,606,23320,546137,0,0,44,min_cost_max_flow,10.0,557,5570.0,1.0,1.0,-40.128999009001376
sc_nfv,5,1.833370605197966,31.555098202821682,1248.1959288006492,-13.370956838409063,0.22857142857142856,0,False,559,SCNFVChainingOrbitExecutionAgent,0,5,41.85289338952134,5,5,53584,546175,1,34,180,606,23355,547022,0,0,44,min_cost_max_flow,10.0,558,5580.0,1.0,1.0,-66.85478419204532
sc_nfv,6,1.6326132497406656,28.5050670151824,1153.1370339217178,-12.09390902642599,0.17073170731707318,4,True,560,SCNFVChainingOrbitExecutionAgent,0,6,33.982564289080074,6,6,53650,547244,4,37,180,606,23396,548095,0,0,44,min_cost_max_flow,10.0,559,5590.0,1.0,1.0,-72.56345415855594
sc_nfv,2,1.0652235224967874,32.81316724309363,1574.0426196187068,-14.069692469008677,0.09090909090909091,0,False,561,SCNFVChainingOrbitExecutionAgent,0,2,34.44708736080793,2,2,53776,547650,4,18,180,606,23410,548509,0,0,44,min_cost_max_flow,10.0,560,5600.0,1.0,1.0,-28.139384938017354
sc_nfv,4,1.5107850874520035,37.4958862702274,1566.2595256934173,-15.93811022350701,0.08823529411764706,0,False,562,SCNFVChainingOrbitExecutionAgent,0,4,67.05073274043207,4,4,53836,548461,1,33,180,606,23444,549320,0,0,44,min_cost_max_flow,10.0,561,5610.0,1.0,1.0,-63.75244089402804
sc_nfv,4,1.3909535621580698,50.078279460509975,2222.41101699135,-21.364758394398798,0.10204081632653061,0,False,563,SCNFVChainingOrbitExecutionAgent,0,4,63.74722687362555,4,4,53916,549528,2,47,180,606,23493,550387,0,0,44,min_cost_max_flow,10.0,562,5620.0,1.0,1.0,-85.45903357759519
sc_nfv,6,1.3707581457633975,45.49017866574953,2059.1588020495483,-19.43156674752954,0.09836065573770492,0,False,564,SCNFVChainingOrbitExecutionAgent,0,6,66.52646489253675,6,6,54024,550927,1,60,180,606,23554,551786,0,0,44,min_cost_max_flow,10.0,563,5630.0,1.0,1.0,-116.58940048517725
sc_nfv,8,1.7192895013214091,42.08389006965399,1694.2443076472396,-17.850102612449938,0.1794871794871795,0,False,565,SCNFVChainingOrbitExecutionAgent,0,8,77.38221519802573,8,8,54186,552766,2,76,180,606,23632,553625,0,0,44,min_cost_max_flow,10.0,564,5640.0,1.0,1.0,-142.8008208995995
sc_nfv,6,2.0599137368076947,43.94937267389787,1719.9925862224868,-18.61174462129264,0.26785714285714285,0,False,566,SCNFVChainingOrbitExecutionAgent,0,6,85.68378740756361,6,6,54288,554121,3,53,180,606,23688,554980,0,0,44,min_cost_max_flow,10.0,565,5650.0,1.0,1.0,-111.67046772775585
sc_nfv,6,1.7696789762562137,36.13266681880153,1477.6255678297075,-15.339642068218438,0.2391304347826087,0,False,567,SCNFVChainingOrbitExecutionAgent,0,6,81.44427294798061,6,6,54375,555308,1,45,180,606,23734,556167,0,0,44,min_cost_max_flow,10.0,566,5660.0,1.0,1.0,-92.03785240931063
sc_nfv,5,2.0690079523309275,24.982815664965166,844.396127822441,-10.49976394267953,0.2,0,False,568,SCNFVChainingOrbitExecutionAgent,0,5,28.441760556604095,5,5,54434,556103,,30,180,606,23764,556962,0,0,44,min_cost_max_flow,10.0,567,5670.0,1.0,1.0,-52.49881971339765
sc_nfv,8,1.4216172810396788,34.25222148870682,1471.2148443491833,-14.583617502092242,0.1111111111111111,0,False,569,SCNFVChainingOrbitExecutionAgent,0,8,82.42045213305391,8,8,54544,557620,3,60,180,606,23826,558480,0,0,44,min_cost_max_flow,10.0,568,5680.0,1.0,1.0,-116.66894001673793
sc_nfv,3,1.4465906152551973,42.883091667174085,1796.5285384317378,-18.23115378992868,0.12121212121212122,4,True,570,SCNFVChainingOrbitExecutionAgent,0,3,65.66032386214738,3,3,54605,558394,1,32,180,606,23859,559258,0,0,44,min_cost_max_flow,10.0,569,5690.0,1.0,1.0,-54.693461369786036
sc_nfv,4,1.5412395765597733,40.40682375544452,1764.9712226520774,-17.221712235769054,0.17647058823529413,0,False,571,SCNFVChainingOrbitExecutionAgent,0,4,68.84208376469815,4,4,54666,559238,1,33,180,606,23893,560102,0,0,44,min_cost_max_flow,10.0,570,5700.0,1.0,1.0,-68.88684894307622
sc_nfv,4,1.3862689400262913,45.62980352793238,2041.2260816592916,-19.476657060168527,0.11764705882352941,0,False,572,SCNFVChainingOrbitExecutionAgent,0,4,77.1489439017596,4,4,54727,560100,3,31,180,606,23927,560964,0,0,44,min_cost_max_flow,10.0,571,5710.0,1.0,1.0,-77.90662824067411
sc_nfv,3,1.6736039422905953,53.16415414110421,2306.4934917975606,-22.649557751520224,0.13157894736842105,0,False,573,SCNFVChainingOrbitExecutionAgent,0,3,72.66474786212166,3,3,54802,560948,2,36,180,606,23965,561812,0,0,44,min_cost_max_flow,10.0,572,5720.0,1.0,1.0,-67.94867325456067
sc_nfv,11,1.5506496879203246,42.045196185169765,1826.7714095953718,-17.91414131982513,0.1509433962264151,0,False,574,SCNFVChainingOrbitExecutionAgent,0,11,73.51635543981865,11,11,55056,563395,5,101,180,606,24067,564263,0,0,44,min_cost_max_flow,10.0,573,5730.0,1.0,1.0,-197.05555451807643
sc_nfv,3,1.422408756208467,36.810074675816395,1661.7669842319553,-15.721090060865732,0.10714285714285714,0,False,575,SCNFVChainingOrbitExecutionAgent,0,3,57.141815176116324,3,3,55107,564057,3,25,180,606,24095,564925,0,0,44,min_cost_max_flow,10.0,574,5740.0,1.0,1.0,-47.163270182597195
sc_nfv,6,1.7987661726085606,25.003360717635132,923.3842912938417,-10.555374861830359,0.1951219512195122,0,False,576,SCNFVChainingOrbitExecutionAgent,0,6,35.11863973891468,6,6,55223,565082,2,39,180,606,24136,565950,0,0,44,min_cost_max_flow,10.0,575,5750.0,1.0,1.0,-63.33224917098215
sc_nfv,4,1.488543450386661,38.27645734631756,1753.0052931912421,-16.36238611444177,0.058823529411764705,0,False,577,SCNFVChainingOrbitExecutionAgent,0,4,59.4816195572439,4,4,55280,565923,1,33,180,606,24170,566791,0,0,44,min_cost_max_flow,10.0,576,5760.0,1.0,1.0,-65.44954445776708
sc_nfv,2,1.788349623567801,61.640593442008594,2300.649294272657,-26.036626953367033,0.14814814814814814,0,False,578,SCNFVChainingOrbitExecutionAgent,0,2,74.01478266499726,2,2,55326,566524,,27,180,606,24197,567392,0,0,44,min_cost_max_flow,10.0,577,5770.0,1.0,1.0,-52.07325390673407
sc_nfv,4,1.43751897630006,52.453679455772544,2315.366767677897,-22.370691842915758,0.11363636363636363,0,False,579,SCNFVChainingOrbitExecutionAgent,0,4,75.60623798686447,4,4,55403,567516,2,42,180,606,24241,568384,0,0,44,min_cost_max_flow,10.0,578,5780.0,1.0,1.0,-89.48276737166303
sc_nfv,7,1.6494520205490304,29.442308901075712,1212.4320073990518,-12.504382764869717,0.2127659574468085,4,True,580,SCNFVChainingOrbitExecutionAgent,0,7,40.24234949249694,7,7,55514,568740,,47,180,606,24287,569613,0,0,44,min_cost_max_flow,10.0,579,5790.0,1.0,1.0,-87.53067935408802
sc_nfv,4,1.4763444700977113,36.02126597863548,1418.4857677486705,-15.259597852103397,0.15384615384615385,0,False,581,SCNFVChainingOrbitExecutionAgent,0,4,60.104047808132236,4,4,55588,569670,,39,180,606,24326,570543,0,0,44,min_cost_max_flow,10.0,580,5800.0,1.0,1.0,-61.03839140841359
sc_nfv,3,1.7959218450261845,39.6501774944918,1600.135314060157,-16.820152186232814,0.21739130434782608,0,False,582,SCNFVChainingOrbitExecutionAgent,0,3,72.41196959495392,3,3,55630,570252,1,22,180,606,24349,571125,0,0,44,min_cost_max_flow,10.0,581,5810.0,1.0,1.0,-50.46045655869844
sc_nfv,6,1.795712264831719,36.866658597312835,1435.2052094281703,-15.607786564582037,0.19607843137254902,0,False,583,SCNFVChainingOrbitExecutionAgent,0,6,61.332123644197964,6,6,55720,571503,,51,180,606,24400,572376,0,0,44,min_cost_max_flow,10.0,582,5820.0,1.0,1.0,-93.64671938749223
sc_nfv,3,1.2292897477739289,29.91445766136682,1337.236584944226,-12.768125015513263,0.08695652173913043,0,False,584,SCNFVChainingOrbitExecutionAgent,0,3,42.832520915089844,3,3,55762,572067,,23,180,606,24423,572940,0,0,44,min_cost_max_flow,10.0,583,5830.0,1.0,1.0,-38.30437504653979
sc_nfv,7,1.6861802730773712,40.917760065764405,1682.505964529828,-17.376607605023658,0.14516129032258066,0,False,585,SCNFVChainingOrbitExecutionAgent,0,7,66.25733383480383,7,7,55891,573547,2,60,180,606,24485,574420,0,0,44,min_cost_max_flow,10.0,584,5840.0,1.0,1.0,-121.63625323516561
sc_nfv,6,1.8181109661086228,33.09221777565775,1359.4110025611628,-14.052533711799798,0.14634146341463414,0,False,586,SCNFVChainingOrbitExecutionAgent,0,6,52.37422161416271,6,6,55962,574647,1,40,180,606,24526,575520,0,0,44,min_cost_max_flow,10.0,585,5850.0,1.0,1.0,-84.31520227079879
sc_nfv,1,1.476673554280503,38.89370150735613,1731.3181486977317,-16.59627149216109,0.09090909090909091,0,False,587,SCNFVChainingOrbitExecutionAgent,0,1,38.89370150735613,1,1,55978,574891,2,9,180,606,24537,575764,0,0,44,min_cost_max_flow,10.0,586,5860.0,1.0,1.0,-16.59627149216109
sc_nfv,6,1.5214942612369935,35.06481246470503,1454.000014221097,-14.89832499441467,0.09803921568627451,0,False,588,SCNFVChainingOrbitExecutionAgent,0,6,73.78075802657895,6,6,56071,576073,3,48,180,606,24586,576948,0,0,44,min_cost_max_flow,10.0,587,5870.0,1.0,1.0,-89.38994996648802
sc_nfv,4,1.53520715465803,37.016161555930466,1529.7385409555102,-15.724307746945493,0.08823529411764706,0,False,589,SCNFVChainingOrbitExecutionAgent,0,4,51.34642374263967,4,4,56126,576910,,34,180,606,24620,577785,0,0,44,min_cost_max_flow,10.0,588,5880.0,1.0,1.0,-62.897230987781974
sc_nfv,5,1.2969378833453966,26.796702343436664,1210.9325517149155,-11.445240468403615,0.02857142857142857,4,True,590,SCNFVChainingOrbitExecutionAgent,0,5,54.625736712923754,5,5,56216,577794,1,34,180,606,24653,578675,0,0,44,min_cost_max_flow,10.0,589,5890.0,1.0,1.0,-57.22620234201807
sc_nfv,6,1.6329646617031157,31.188112599819913,1309.672258760355,-13.261048395184178,0.12195121951219512,0,False,591,SCNFVChainingOrbitExecutionAgent,0,6,50.46371374872433,6,6,56289,578864,,41,180,606,24694,579745,0,0,44,min_cost_max_flow,10.0,590,5900.0,1.0,1.0,-79.56629037110507
sc_nfv,3,1.4862510492451488,28.549983699652632,1124.9387098659895,-12.094956705780648,0.17857142857142858,0,False,592,SCNFVChainingOrbitExecutionAgent,0,3,30.701688930765158,3,3,56341,579509,4,24,180,606,24722,580390,0,0,44,min_cost_max_flow,10.0,591,5910.0,1.0,1.0,-36.284870117341946
sc_nfv,5,1.3273514110537235,55.482528838421786,2526.7839820839868,-23.709081924619106,0.11666666666666667,0,False,593,SCNFVChainingOrbitExecutionAgent,0,5,99.31677886138368,5,5,56455,580750,6,54,180,606,24782,581631,0,0,44,min_cost_max_flow,10.0,592,5920.0,1.0,1.0,-118.54540962309554
sc_nfv,8,1.6629925516231383,37.70081225296883,1517.2420497667192,-15.990670131047564,0.1643835616438356,0,False,594,SCNFVChainingOrbitExecutionAgent,0,8,57.17815658546533,8,8,56691,582365,4,69,180,606,24854,583247,0,0,44,min_cost_max_flow,10.0,593,5930.0,1.0,1.0,-127.92536104838051
sc_nfv,4,1.4910625313133428,53.299163436929575,2317.2138145746553,-22.70999366351662,0.09090909090909091,0,False,595,SCNFVChainingOrbitExecutionAgent,0,4,92.21163853050439,4,4,56769,583337,1,43,180,606,24898,584219,0,0,44,min_cost_max_flow,10.0,594,5940.0,1.0,1.0,-90.83997465406648
sc_nfv,5,2.046970893554794,35.15598926404709,1282.6008441951305,-14.831956212135918,0.2,0,False,596,SCNFVChainingOrbitExecutionAgent,0,5,55.83101473885836,5,5,56847,584346,1,39,180,606,24938,585228,0,0,44,min_cost_max_flow,10.0,595,5950.0,1.0,1.0,-74.15978106067959
sc_nfv,4,1.9025871897726794,28.310042376381716,1055.4146641602265,-11.957265749048823,0.2413793103448276,0,False,597,SCNFVChainingOrbitExecutionAgent,0,4,36.474603157105776,4,4,56897,585095,1,28,180,606,24967,585977,0,0,44,min_cost_max_flow,10.0,596,5960.0,1.0,1.0,-47.82906299619529
sc_nfv,4,1.4993992725627654,57.81470105333415,2536.1722961632167,-24.64758379903159,0.1590909090909091,0,False,598,SCNFVChainingOrbitExecutionAgent,0,4,82.93386494729293,4,4,56973,586086,3,41,180,606,25011,586968,0,0,44,min_cost_max_flow,10.0,597,5970.0,1.0,1.0,-98.59033519612636
