action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 21, 3, 7]",9.0,1.9630431314999757,9.0,0.7453276015283652,1.3541853665141705,18.0,24.37533659725507,21,3,7
move,"[""move"", 21, 3, 8]",7.0,1.7502325959243528,7.0,0.7410516159472229,1.245642105935788,14.0,17.438989483101032,21,3,8
move,"[""move"", 21, 3, 9]",9.0,1.9610742078716943,9.0,0.7453480774392172,1.3532111426554558,18.0,24.357800567798204,21,3,9
move,"[""move"", 21, 4, 0]",8.0,1.7679461174223703,8.0,0.741174723279871,1.2545604203511205,16.0,20.072966725617928,21,4,0
move,"[""move"", 21, 4, 1]",11.0,2.0834707797119703,11.0,0.748917360826031,1.4161940702690008,22.0,31.15626954591802,21,4,1
move,"[""move"", 21, 4, 2]",11.0,2.113430948224653,11.0,0.7643815362214789,1.438906242223066,22.0,31.655937328907452,21,4,2
move,"[""move"", 21, 4, 3]",9.0,1.8440638582925668,9.0,0.7547636682610229,1.299413763276795,18.0,23.38944773898231,21,4,3
move,"[""move"", 21, 4, 5]",10.0,2.055839044806392,10.0,0.753308014991195,1.4045735298987936,20.0,28.09147059797587,21,4,5
move,"[""move"", 21, 4, 6]",9.0,1.8815470209655123,9.0,0.7636132355434144,1.3225801282544631,18.0,23.806442308580337,21,4,6
move,"[""move"", 21, 4, 7]",9.0,1.877228929669997,9.0,0.7488640720336126,1.3130465008518046,18.0,23.634837015332483,21,4,7
move,"[""move"", 21, 4, 8]",6.0,1.6375836168991305,6.0,0.7463441202132065,1.1919638685561684,12.0,14.30356642267402,21,4,8
move,"[""move"", 21, 4, 9]",8.0,1.7236855281653187,8.0,0.745807644149307,1.2347465861573128,16.0,19.755945378517005,21,4,9
move,"[""move"", 21, 5, 0]",9.0,1.8822129116509048,9.0,0.7446020314060264,1.3134074715284658,18.0,23.641334487512385,21,5,0
move,"[""move"", 21, 5, 1]",7.0,1.7835319567907686,7.0,0.741388014314256,1.262459985552512,14.0,17.674439797735168,21,5,1
move,"[""move"", 21, 5, 2]",9.0,1.933241638179752,9.0,0.7514744438187236,1.342358040999238,18.0,24.162444737986284,21,5,2
move,"[""move"", 21, 5, 3]",9.0,1.8651980399128507,9.0,0.7587720513110386,1.3119850456119448,18.0,23.615730821015006,21,5,3
