action,arm,estimated_count,estimated_mean_reward,execution_count,execution_mean_reward,mean_reward,pull_count,reward_sum,service_id,source_plane,target_plane
move,"[""move"", 18, 5, 0]",3.0,1.0484178670150552,3.0,0.6072369921691833,0.8278274295921192,6.0,4.966964577552715,18,5,0
move,"[""move"", 18, 5, 1]",3.0,1.1338817909530106,3.0,0.6228122087540634,0.8783469998535373,6.0,5.270081999121223,18,5,1
move,"[""move"", 18, 5, 2]",4.0,1.2817361235622178,4.0,0.6446991027681364,0.963217613165177,8.0,7.705740905321416,18,5,2
move,"[""move"", 18, 5, 3]",4.0,1.603396481998464,4.0,0.6773595331064934,1.1403780075524785,8.0,9.123024060419828,18,5,3
move,"[""move"", 18, 5, 4]",3.0,1.230283886642841,3.0,0.656372346193477,0.9433281164181588,6.0,5.659968698508953,18,5,4
move,"[""move"", 18, 5, 6]",3.0,1.225820978009692,3.0,0.6892792911057058,0.957550134557699,6.0,5.745300807346194,18,5,6
move,"[""move"", 18, 5, 7]",3.0,0.7904121236714451,3.0,0.6818571410650209,0.7361346323682331,6.0,4.416807794209398,18,5,7
move,"[""move"", 18, 5, 8]",4.0,1.130070146473365,4.0,0.6754204798718806,0.9027453131726227,8.0,7.221962505380982,18,5,8
move,"[""move"", 18, 5, 9]",3.0,1.2754063048610922,3.0,0.67565370061684,0.9755300027389661,6.0,5.853180016433797,18,5,9
move,"[""move"", 18, 6, 0]",4.0,1.2294655429254033,4.0,0.6284857304572916,0.9289756366913475,8.0,7.43180509353078,18,6,0
move,"[""move"", 18, 6, 1]",4.0,1.2110545617208697,4.0,0.6315784879888482,0.9213165248548589,8.0,7.3705321988388715,18,6,1
move,"[""move"", 18, 6, 2]",3.0,1.0123780431011307,3.0,0.6256404192404289,0.8190092311707797,6.0,4.914055387024678,18,6,2
move,"[""move"", 18, 6, 3]",4.0,1.4810570326281756,4.0,0.667054543082676,1.0740557878554258,8.0,8.592446302843406,18,6,3
move,"[""move"", 18, 6, 4]",4.0,1.4353418358905305,4.0,0.6766824246916224,1.0560121302910765,8.0,8.448097042328612,18,6,4
move,"[""move"", 18, 6, 5]",3.0,1.2515241411433495,3.0,0.6933698230309787,0.9724469820871642,6.0,5.834681892522985,18,6,5
move,"[""move"", 18, 6, 7]",4.0,1.4020508855008067,4.0,0.6835275544190784,1.0427892199599427,8.0,8.342313759679541,18,6,7
move,"[""move"", 18, 6, 8]",3.0,1.2420430788667203,3.0,0.689590330705074,0.9658167047858971,6.0,5.794900228715383,18,6,8
move,"[""move"", 18, 6, 9]",3.0,1.1606569123292554,3.0,0.6739254795941264,0.9172911959616908,6.0,5.503747175770145,18,6,9
move,"[""move"", 18, 7, 0]",3.0,1.2610574545964481,3.0,0.6306650889487405,0.9458612717725944,6.0,5.675167630635566,18,7,0
move,"[""move"", 18, 7, 1]",3.0,1.268070545837731,3.0,0.6301478297987262,0.9491091878182285,6.0,5.694655126909371,18,7,1
move,"[""move"", 18, 7, 2]",3.0,1.2480309359963557,3.0,0.625610904697136,0.9368209203467459,6.0,5.6209255220804755,18,7,2
move,"[""move"", 18, 7, 3]",3.0,1.0975754857301967,3.0,0.6579682723360402,0.8777718790331185,6.0,5.266631274198711,18,7,3
move,"[""move"", 18, 7, 4]",3.0,1.0527672671395762,3.0,0.6737818277919142,0.8632745474657452,6.0,5.179647284794471,18,7,4
move,"[""move"", 18, 7, 5]",4.0,1.2067731961472492,4.0,0.6915066568035572,0.9491399264754032,8.0,7.593119411803226,18,7,5
move,"[""move"", 18, 7, 6]",4.0,1.5658024901383127,4.0,0.6973378309743733,1.131570160556343,8.0,9.052561284450745,18,7,6
move,"[""move"", 18, 7, 8]",4.0,1.183964842047532,4.0,0.6978202952211675,0.9408925686343496,8.0,7.5271405490747965,18,7,8
